ID,Jenis_Kelamin,Produk,Durasi_Produk,Informasional,Durasi_Informasional,Administratif,Durasi_Administratif,Login,Promo_Klik,Favorit_Klik,Favorit_Tambah,Keranjang_Klik,Keranjang_Tambah,Rate_Pentalan,Rate_Keluar,Nilai_Halaman,Bulan,Hari_Spesial,Akhir_Pekan,Wilayah,Browser,Jenis_Traffic,Tipe_Pengunjung,Checkout
4c256ca0-c430-4940-aa46-61af275b5bf5,P,21,830.0,0,0.0,0,0.0,0,1,0,0,1,0,0.052380952,0.1,0.0,May,0.2,False,South America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
f4024ce6-655a-43ce-bb9e-443afe602c4d,P,5,99.66666667,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.04,0.0,May,0.6,False,Australia,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,Returning_Visitor,False
c63036e0-67f7-40c2-a37a-ea7bb9d0707a,P,102,5978.180357,0,0.0,2,56.2,0,1,1,0,0,0,0.004692308,0.020329446,15.25033754,May,0.6,False,South America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
f60df20e-7cc9-4f6d-a6d2-8dbd6a4b4f21,L,95,2411.789279,3,95.0,6,104.1136364,0,1,1,0,1,0,0.0,0.01068254,16.78420229,May,0.0,False,Australia,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Facebook,Returning_Visitor,False
98a1b276-2f8f-4e8b-bae6-ee1375dff0cf,P,9,165.0,0,0.0,0,0.0,1,0,0,1,0,0,0.0,0.022222222000000003,0.0,May,1.0,True,Asia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
6e3645f1-4775-47f4-95ad-9f2d31ab033a,P,10,111.4166667,0,0.0,0,0.0,0,1,0,0,1,0,0.0,0.025,0.0,May,0.0,False,North America,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Organic Google,Returning_Visitor,False
5f4d3fd7-3e2d-4fc4-a432-0a15c2c7ec3a,L,10,377.5,0,0.0,0,0.0,0,0,1,0,1,0,0.02,0.06,0.0,May,0.0,True,Europe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Social Media Tiktok,Returning_Visitor,False
c84d587f-17d9-4be6-b45c-65d2c6ecac0d,P,13,190.25,0,0.0,0,0.0,0,0,1,0,0,0,0.030769231,0.049230769,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Google,Returning_Visitor,False
39421a29-b1a6-42fa-ac2f-63e29e764c54,L,7,208.5,3,101.0,0,0.0,0,1,1,0,1,0,0.0,0.025,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Facebook,New_Visitor,False
a9fa634f-27d8-4e08-9bfa-645f33c72c08,P,14,1225.0,0,0.0,0,0.0,0,0,1,0,0,0,0.015384615,0.015384615,0.0,May,0.0,False,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,New_Visitor,False
2821dd8d-1e00-4828-a49c-5c714b1a49af,L,46,4681.894444,0,0.0,5,1023.0,0,1,1,0,1,0,0.008,0.024380952,0.0,May,0.8,False,North America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
2ec1ec90-9e74-4701-a72f-8a395b068fe5,L,4,107.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.05,0.0,May,0.6,False,South America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
c550e4ac-43a4-4ebf-b860-d643ec21fea6,L,11,161.0,0,0.0,0,0.0,0,0,1,0,0,0,0.0,0.018181818,0.0,May,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Social Media Instagram,Returning_Visitor,False
492cd428-b196-4e64-b2c4-9e0f4b307317,L,20,645.7095237999998,0,0.0,5,341.4,0,1,1,0,1,0,0.010526316,0.015789473999999998,0.0,May,0.6,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Instagram,Returning_Visitor,False
499e104e-d19d-4814-b18c-3da776b57f8b,P,11,252.8928571,2,57.0,8,117.0238095,1,1,1,1,1,0,0.0,0.011078431,0.0,May,0.0,False,Europe,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
c209a593-23a2-46bc-88bc-876f99cc1860,P,42,1722.5,0,0.0,3,150.0,0,1,1,0,1,0,0.0,0.01037037,0.0,May,0.0,False,Asia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Organic Google,Returning_Visitor,False
a477ba78-dc79-4e39-9d7f-4ca48655229e,P,5,35.66666667,0,0.0,0,0.0,0,1,0,0,0,0,0.08,0.07,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
e67bab04-1df1-4e60-80be-6cee85891bd8,L,24,460.45,0,0.0,0,0.0,0,1,1,0,1,0,0.016666667,0.031944444,0.0,May,0.4,False,Australia,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
f60d3492-fa61-4e6d-9716-516e8ee44809,P,29,778.3583332999998,0,0.0,6,449.25,1,1,0,0,1,1,0.013793103,0.024137931,0.0,May,0.0,True,Australia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
02587bbb-bb34-454b-ac04-36077fff48de,P,17,713.3333332999998,2,10.0,2,14.0,0,1,1,0,0,0,0.0,0.011111111000000002,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Media Facebook,New_Visitor,False
8f2d7823-155d-4a8a-b0d3-d3d97740bf3c,P,7,67.33333333,0,0.0,0,0.0,0,0,0,0,1,0,0.1,0.097142857,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
b80c71d3-be9d-4f03-b53f-a590ef467527,L,27,392.4666667,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.007407406999999999,0.0,May,0.0,False,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
963bb361-4a7a-4048-b038-8fa9cae3fea6,L,23,198.8848485,2,7.0,0,0.0,0,1,1,0,1,0,0.0,0.012,0.0,May,0.8,False,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
2624d153-e6a4-4927-a9d3-7ff7173b55a6,L,29,1155.5,0,0.0,0,0.0,0,1,1,0,1,0,0.05862069,0.095402299,0.0,May,0.8,False,North America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
21cd0754-e8e8-4b0b-b246-e5fce2474208,P,4,93.5,0,0.0,0,0.0,0,1,1,0,0,0,0.0,0.05,0.0,May,0.0,True,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Organic Google,Returning_Visitor,False
767d2404-9171-4cbb-9264-8bcf2a1608d9,L,25,575.0,0,0.0,9,146.25,0,0,0,0,0,0,0.006666666999999999,0.019666667,0.0,May,0.0,True,South America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.103 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
091efa72-f0b1-4b74-b3d7-24f885fb66ed,L,45,881.7412697999998,0,0.0,7,233.0,0,1,1,0,1,0,0.000531915,0.029964539,11.96396809,May,0.2,False,Asia,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,Returning_Visitor,False
653cd682-1097-4033-be69-93642b3ba346,L,53,1511.195238,0,0.0,2,135.0,0,0,1,0,1,0,0.005454545,0.025787879,0.0,May,0.0,True,North America,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Paid Search Ads Facebook,Returning_Visitor,False
c1c9674b-223d-442a-884a-e95f807837ea,P,1,0.0,0,0.0,0,0.0,0,1,1,0,1,0,0.2,0.2,0.0,May,0.4,False,North America,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
5a6ea183-e914-4b85-b0b7-508d7713d2f2,P,13,473.5,0,0.0,2,127.0,0,0,1,0,0,0,0.015384615,0.042307692,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Organic Google,Returning_Visitor,False
d97ba999-36b5-41e7-87aa-263ccb96aeb9,L,3,400.6666667,0,0.0,0,0.0,0,0,1,0,1,0,0.0,0.05,0.0,May,0.4,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
11047d83-7fae-4c01-a561-504f8300f158,L,15,674.247619,5,84.0,5,224.5833333,0,1,1,0,0,0,0.008695652,0.013043478,0.0,May,0.0,False,Asia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
63a3e969-4532-451a-8cb9-bf0063094331,P,20,723.25,0,0.0,1,23.0,0,0,0,0,0,0,0.036363636,0.050606061,0.0,May,0.4,False,North America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Facebook,Returning_Visitor,False
26888267-cc21-40b4-bbcd-58ac38c2dd51,P,8,211.0,0,0.0,0,0.0,0,1,0,0,1,0,0.0,0.028571429,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Organic Google,New_Visitor,False
3a36f52d-4051-4849-b2ff-2a7b662eedbf,P,11,976.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.033333333,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Social Media Instagram,Returning_Visitor,False
199772c0-8d03-4552-bd4b-b8dcc97f8234,P,24,551.6666667000002,2,7.0,10,268.0,0,0,0,0,0,0,0.008333333,0.020833333,0.0,May,0.0,False,North America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Organic Google,Returning_Visitor,False
cff774d8-dbce-4746-9eb1-f8eef04fd8be,L,2,27.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.05,0.0,May,0.0,False,South America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
0b4ebc4d-0e07-4585-ae72-bbc2f452ad53,L,14,446.83333330000005,0,0.0,1,16.0,0,1,0,0,0,0,0.0,0.01,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,New_Visitor,False
361790e6-2449-465a-a77c-a6e78db07225,P,24,914.5060606,1,36.0,2,55.0,0,0,0,0,1,0,0.015384615,0.016666667,0.0,May,0.4,False,Asia,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
48184543-7614-4478-8199-cc54c0041c87,P,14,108.0,0,0.0,0,0.0,0,1,1,0,1,0,0.0,0.007142857,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Offline,Returning_Visitor,False
be56ec35-9e68-4ac7-ab24-fb6d4ad3d262,P,50,549.9166667000002,0,0.0,1,4.0,0,1,0,0,1,0,0.0,0.008163265,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,Returning_Visitor,False
7381238f-2162-476a-ac28-47bf914bc798,P,31,1383.166667,0,0.0,0,0.0,0,1,0,0,1,0,0.030107527,0.090322581,0.0,May,0.4,False,South America,"Mozilla/5.0 (Windows Mobile 10; Android 10.0; Microsoft; Lumia 950XL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Mobile Safari/537.36 Edge/40.15254.603",Paid Search Ads Facebook,Returning_Visitor,False
a29d42dc-3698-4338-ac99-8bc0f79495bb,P,1,0.0,0,0.0,0,0.0,0,1,1,0,1,0,0.2,0.2,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Brave Chrome/83.0.4103.116 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
4c0772fc-fd69-4569-841b-7bfc419568aa,P,1,0.0,0,0.0,0,0.0,0,0,0,0,0,0,0.2,0.2,0.0,May,0.0,False,North America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
427a211a-945f-4417-b845-3f3839904c68,P,41,1271.333333,0,0.0,0,0.0,0,0,1,0,1,0,0.029268293,0.047560976,0.0,May,0.4,False,North America,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
c1dcb9d9-e149-4094-a044-cbdce7a7b7a2,L,4,31.0,0,0.0,0,0.0,0,0,0,0,0,0,0.1,0.125,0.0,May,0.8,False,North America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Google,Returning_Visitor,False
7f7dd232-93c6-4d5b-9b14-62ea79e75167,P,2,26.0,0,0.0,3,33.0,0,1,1,0,0,0,0.013333333,0.07,0.0,May,1.0,True,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,Returning_Visitor,False
cad4dfaf-ea5c-48e7-93b1-5a1ec080a060,P,36,3010.532051,1,157.0,1,15.0,0,0,1,0,1,0,0.0,0.014619883,0.0,May,0.0,True,South America,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
2c4c3c2e-cc7a-449a-9759-91f9e76db364,L,7,243.0,0,0.0,0,0.0,0,1,0,0,1,0,0.05714285700000001,0.085714286,0.0,May,0.0,False,Australia,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
6ed866fe-82d4-473c-a206-19481ff2957b,P,128,5287.233333,0,0.0,4,46.4,0,0,0,0,1,0,0.0171875,0.034482887000000004,14.984875,May,0.4,False,South America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
da91d5af-d1e4-4aed-a462-4ed869f41767,P,23,237.0952381,2,86.0,12,672.0952381,0,0,0,0,1,0,0.0,0.010344828,0.0,May,0.0,False,Europe,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Paid Search Ads Facebook,Returning_Visitor,False
6f843f59-1447-4e63-b3e4-fb94f1024d3c,L,50,2387.435714,6,75.66666667,3,604.5,0,1,0,0,1,0,0.019393939,0.037838384,0.0,May,1.0,True,South America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Direct,Returning_Visitor,False
01ddee0c-1b8e-4d82-b2b3-d3897baa0f61,P,30,860.3166667000003,0,0.0,1,90.0,0,1,0,0,0,0,0.0,0.008888889,0.0,May,0.0,False,North America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Referral Blogger,Returning_Visitor,False
f59d91c7-dcf8-4718-99b0-60465519d315,P,9,148.33333330000005,0,0.0,0,0.0,0,1,1,0,1,0,0.04,0.058,0.0,May,0.0,False,Australia,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
bb5c2aae-6ae6-4afb-8aee-295f1ab8c301,P,25,1229.25,0,0.0,0,0.0,0,1,1,0,1,0,0.025333333,0.038133333,0.0,May,1.0,True,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Instagram,Returning_Visitor,False
833d75be-74a6-480f-8ed6-f08f4664727a,P,2,21.0,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.05,0.0,May,0.8,False,Europe,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.111 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
fdd7c007-3064-43ed-b7dd-c67d976d8dcc,P,103,1934.992857,0,0.0,0,0.0,0,0,0,0,1,0,0.029901961,0.044501535,0.0,May,0.8,False,North America,"Mozilla/5.0 (X11; CrOS x86_64 8172.45.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/51.0.2704.64 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
79cc9bd9-5ea6-4b4f-afee-808acfb49369,L,3,110.0,0,0.0,1,178.0,0,1,1,0,0,0,0.0,0.016666667,0.0,May,0.2,False,South America,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
73ac3be8-047a-4cb9-9a59-42a59806dc7a,P,39,1905.152381,0,0.0,4,177.0,0,1,0,0,0,0,0.005,0.016458333000000002,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Social Media Instagram,Returning_Visitor,False
276f5ff2-7534-4e10-aa84-3c9ee80a03a6,P,5,223.0,0,0.0,0,0.0,0,1,0,0,1,0,0.0,0.04,0.0,May,0.0,False,South America,"Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Google,Returning_Visitor,False
63cdf40b-151d-4d3b-9e05-8329f49ce1aa,P,2,35.5,1,85.0,0,0.0,0,1,0,0,0,0,0.0,0.066666667,0.0,May,0.4,False,Asia,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Social Media Instagram,Returning_Visitor,False
f9e41a72-4050-495a-be39-98062b1072bc,L,1,0.0,0,0.0,0,0.0,0,1,0,0,1,0,0.2,0.2,0.0,May,0.0,False,North America,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Media Instagram,Returning_Visitor,False
a7a6077a-ce16-4ea5-9f50-24ac6dc36216,P,15,463.0,2,92.0,5,2156.166667,0,0,0,0,1,0,0.036363636,0.042207792,0.0,May,0.0,True,Asia,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
87027093-63e8-43cb-9d28-a309d59c73bd,P,14,148.0,0,0.0,0,0.0,0,0,1,0,0,0,0.06428571400000001,0.1,0.0,May,0.6,False,Asia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15",Social Media Instagram,Returning_Visitor,False
40d43d1a-b391-40e0-a3a9-111a0f760f3e,P,6,202.0,0,0.0,0,0.0,0,1,1,0,0,0,0.0,0.016666667,0.0,May,0.0,True,South America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1",Social Media Instagram,Returning_Visitor,False
3c517aad-8b09-4dd5-b600-bf5f9e5a5656,P,1,0.0,0,0.0,0,0.0,0,0,1,0,0,0,0.2,0.2,0.0,May,0.0,False,North America,Mozilla/5.0 (Android 12; Mobile; rv:68.0) Gecko/68.0 Firefox/93.0,Paid Media Instagram,Returning_Visitor,False
93213eb6-abe9-4edc-aab5-2474b68d4058,P,16,733.252381,0,0.0,5,105.5,0,1,1,0,0,0,0.0,0.006862745,0.0,May,0.0,False,North America,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1Mozilla/5.0 (iPad; CPU OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Paid Search Ads Facebook,New_Visitor,False
fcfa7ff1-b33c-43a6-bbbf-bae701906b41,L,13,208.8333333,0,0.0,0,0.0,0,1,0,0,0,0,0.030769231,0.088461538,0.0,May,0.4,False,Australia,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
dd05c68d-7b75-43a0-978d-569b6f0f4e0f,L,21,204.1666667,0,0.0,1,30.0,0,0,0,0,0,0,0.028571429,0.048412698,0.0,May,0.0,True,Asia,"Mozilla/5.0 (Linux; Android 10) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.50 Mobile Safari/537.36",Paid Search Ads Instagram,Returning_Visitor,False
fd544d72-2478-4295-858f-5321ac6d61ec,P,25,434.6714286,0,0.0,6,79.1,0,1,0,0,0,0,0.0,0.007142857,0.0,May,0.0,True,North America,"Mozilla/5.0 (iPod; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/95.0.4638.50 Mobile/15E148 Safari/604.1",Organic Google,New_Visitor,False
0d320a26-0009-4387-8c45-c2c4e932f557,P,13,229.5,0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.015384615,0.0,May,0.0,False,Australia,"Mozilla/5.0 (Macintosh; Intel Mac OS X 12_0_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Organic Google,Returning_Visitor,False
